learner_id,course_id,learner_rating,short_description
33867,84,1,"jurassic park (jurassic park, #1)"
38286,521,3,"the lincoln lawyer (mickey haller, #1; harry bosch universe, #16)"
27906,2237,5,"lover reborn (black dagger brotherhood, #10)"
19683,1150,3,absolute power
12867,4522,5,"saga, vol. 5 (saga, #5)"
47845,1027,3,"the blood of olympus (the heroes of olympus, #5)"
40019,417,3,the thirteenth tale
52754,1999,4,tropic of cancer
37938,4646,4,chicken soup with rice: a book of months (the nutshell library)
44213,1796,2,"gilead (gilead, #1)"
18306,12,4,"divergent (divergent, #1)"
18071,91,3,"the maze runner (maze runner, #1)"
14308,721,5,"hyperbole and a half: unfortunate situations, flawed coping mechanisms, mayhem, and other things that happened"
22647,982,5,"the alienist (dr. laszlo kreizler, #1)"
21164,602,5,"the silver chair (chronicles of narnia, #4)"
30543,322,4,neverwhere
22529,6874,3,caressed by ice (psy-changeling #3)
23239,565,4,"the well of ascension (mistborn, #2)"
41837,178,5,the bell jar
41336,39,5,"a game of thrones (a song of ice and fire, #1)"
18410,622,3,nights in rodanthe
1964,8638,4,"revenge of the spellmans (the spellmans, #3)"
52887,902,1,"the black echo (harry bosch, #1; harry bosch universe, #1)"
6505,4631,4,beautiful day
50878,1163,5,"the miserable mill (a series of unfortunate events, #4)"
41582,453,4,cold mountain
9820,2440,1,the satanic verses
49442,2858,5,"bed of roses (bride quartet, #2)"
37129,1290,5,"messenger (the giver, #3)"
2602,6973,3,"wielding a red sword (incarnations of immortality, #4)"
45183,1822,3,"revolution 2020: love, corruption, ambition"
1716,596,4,the rainmaker
11427,242,3,"along came a spider (alex cross, #1)"
13192,14,1,animal farm
5095,143,5,all the light we cannot see
52583,1083,4,lucky
3761,733,4,snow falling on cedars
44255,3370,4,momo
8529,446,3,a study in scarlet
37247,32,5,of mice and men
23948,410,1,"things fall apart (the african trilogy, #1)"
30778,4689,4,"beast master, vol. 1 (beast master, #1)"
17675,53,4,"eragon (the inheritance cycle, #1)"
8383,406,4,the new drawing on the right side of the brain
5070,71,3,frankenstein
4914,4424,4,"infinity (chronicles of nick, #1)"
22430,4048,5,"11th hour (women's murder club, #11)"
43701,7404,4,the meaning of marriage: facing the complexities of commitment with the wisdom of god
46522,447,5,"brisingr (the inheritance cycle, #3)"
42165,375,5,the call of the wild
391,2245,5,"the enemy (jack reacher, #8)"
9355,5018,2,"theodore boone: kid lawyer (theodore boone, #1)"
9533,6343,5,"the forever of ella and micha (the secret, #2)"
37460,614,5,the trial
7358,818,4,dreamcatcher
6875,4969,2,min kamp 1 (min kamp #1)
8473,219,3,"the chronicles of narnia (chronicles of narnia, #1-7)"
32301,5251,3,the dressmaker
22415,4190,4,"magic kingdom for sale/sold (magic kingdom of landover, #1)"
4680,560,3,madame bovary
45001,7261,1,to rise again at a decent hour
20337,471,5,mansfield park
42563,66,5,gone with the wind
13187,23,5,"harry potter and the chamber of secrets (harry potter, #2)"
7836,5296,5,the chemist
40304,4283,2,"revenge wears prada: the devil returns (the devil wears prada, #2)"
22953,16,3,"the girl with the dragon tattoo (millennium, #1)"
32367,1329,4,howl and other poems
12857,3595,3,mythology: timeless tales of gods and heroes
37942,145,3,deception point
1214,1375,4,me and earl and the dying girl
24435,142,4,"the pillars of the earth (the kingsbridge series, #1)"
43272,905,3,cloudy with a chance of meatballs
51662,2098,4,"god bless you, mr. rosewater"
41598,979,4,leaving time
43404,129,5,one flew over the cuckoo's nest
46170,7019,5,the dot
9417,4773,5,"a dangerous path (warriors, #5)"
23855,11,4,the kite runner
42727,1613,3,what i talk about when i talk about running
42818,518,3,peter pan
10267,471,5,mansfield park
21468,567,4,the language of flowers
16806,85,5,the giving tree
36716,9082,3,contest
38990,5422,4,"a great reckoning (chief inspector armand gamache, #12)"
5161,1775,5,strega nona
19374,2392,5,"tithe (modern faerie tales, #1)"
51149,237,5,carrie
36878,170,5,digital fortress
23838,2451,4,"persepolis 2: the story of a return (persepolis, #2)"
13896,740,4,"the little house collection (little house, #1-9)"
19850,27,5,"harry potter and the half-blood prince (harry potter, #6)"
38236,131,5,the grapes of wrath
47395,1453,4,"everything, everything"
15204,529,3,gulliver's travels
42837,57,5,the secret life of bees
4242,9272,3,ruby holler
16421,1365,5,the heart is a lonely hunter
14930,66,5,gone with the wind
36249,7827,4,kaffir boy: an autobiography
10546,25,5,"harry potter and the deathly hallows (harry potter, #7)"
21261,290,4,is everyone hanging out without me? (and other concerns)
16421,456,5,a streetcar named desire
18453,2591,4,"beyond the highland mist (highlander, #1)"
21956,100,3,the poisonwood bible
28975,388,5,"hatchet (brian's saga, #1)"
37824,1018,4,"royal assassin (farseer trilogy, #2)"
43176,9591,5,"gathering darkness (falling kingdoms, #3)"
44691,5040,3,"the eye of minds (the mortality doctrine, #1)"
9383,574,5,kitchen confidential: adventures in the culinary underbelly
35487,3220,5,"percy jackson and the olympians (percy jackson and the olympians, #1-3)"
36624,18,5,"harry potter and the prisoner of azkaban (harry potter, #3)"
33141,435,3,before i fall
18454,872,5,the plague
20416,1947,4,my sister's grave (tracy crosswhite #1)
402,76,5,sense and sensibility
10521,481,2,"wizard's first rule (sword of truth, #1)"
15882,168,5,the stand
18413,139,3,"miss peregrine’s home for peculiar children (miss peregrine’s peculiar children, #1)"
51866,2050,2,"night world, no. 2 (night world, #4-6)"
6468,321,2,where the red fern grows
13347,3070,2,"labyrinth (languedoc, #1)"
28392,7,5,the hobbit
25087,2831,2,the warmth of other suns: the epic story of america's great migration
36127,5055,5,nightfall
46541,2407,4,"princeps' fury (codex alera, #5)"
52893,9532,3,"the marvelous land of oz (oz, #2)"
25095,2640,5,dark force rising
47822,6153,3,"i is for innocent (kinsey millhone, #9)"
20355,484,1,choke
14424,417,4,the thirteenth tale
6645,359,4,and the mountains echoed
21780,4080,5,the geography of bliss: one grump's search for the happiest places in the world
787,5124,3,"first frost (waverley family, #2)"
22222,1906,2,"rules of attraction (perfect chemistry, #2)"
40872,3832,5,"danse macabre (anita blake, vampire hunter, #14)"
18419,887,4,as i lay dying
22661,535,5,"daughter of smoke & bone (daughter of smoke & bone, #1)"
8374,3376,3,owl moon
28706,391,5,the lorax
37720,4551,5,"l.a. confidential (l.a. quartet, #3)"
24802,1578,4,intensity
36433,198,3,the color purple
21990,1691,4,narrative of the life of frederick douglass
10254,6703,4,"a hidden fire (elemental mysteries, #1)"
7021,4858,4,"the spellman files (the spellmans, #1)"
49236,3798,5,"heir of novron (the riyria revelations, #5-6)"
12653,91,3,"the maze runner (maze runner, #1)"
24491,7054,3,"sons of destiny (cirque du freak, #12)"
48175,370,4,"the red pyramid (kane chronicles, #1)"
48642,60,3,the curious incident of the dog in the night-time
27257,187,4,"uglies (uglies, #1)"
40354,194,5,"moby-dick or, the whale"
46395,37,2,"the lion, the witch, and the wardrobe (chronicles of narnia, #1)"
32886,186,3,"the other boleyn girl (the plantagenet and tudor novels, #9)"
52729,1223,5,"the foundation trilogy (foundation, #1-3)"
40601,9723,4,"a war of gifts (ender's saga, #1.1)"
10740,1344,4,what the dog saw and other adventures
25150,1164,4,the snow child
38043,322,4,neverwhere
26187,3132,5,fairest
22991,452,5,"the 5th wave (the 5th wave, #1)"
41474,2312,5,"shadow puppets (ender's shadow, #3)"
40692,972,5,"journey to the center of the earth (extraordinary voyages, #3)"
21210,124,4,room
50376,296,3,the very hungry caterpillar board book
32510,494,4,the secret history
16738,8570,3,eugénie grandet
8283,172,4,anna karenina
2253,141,3,the martian
18490,311,3,the thorn birds
20918,27,4,"harry potter and the half-blood prince (harry potter, #6)"
21414,31,3,the help
42723,4378,4,"promise of blood (powder mage, #1)"
24195,4172,4,black hills
6786,8541,3,"the stone monkey (lincoln rhyme, #4)"
27120,3314,4,"quicksilver (the baroque cycle, #1)"
42722,185,3,the night circus
30652,5,3,the great gatsby
14028,670,2,the dead zone
27083,116,1,the adventures of tom sawyer
7917,1155,5,"the amulet of samarkand (bartimaeus, #1)"
30040,1983,4,"breathe (sea breeze, #1)"
41579,4872,4,villa incognito
47863,4704,5,why be happy when you could be normal?
4868,1842,4,perfect match
51297,27,3,"harry potter and the half-blood prince (harry potter, #6)"
16080,8801,5,life after god
2557,977,2,inferno (the divine comedy #1)
40361,8732,4,lies women believe: and the truth that sets them free
11217,2968,4,"the merchant of death (pendragon, #1)"
4200,9118,3,george washington's secret six: the spy ring that saved the american revolution
38577,1070,5,"darkfever (fever, #1)"
24196,4352,4,"the reality dysfunction (night's dawn, #1)"
15547,659,2,dreams from my father: a story of race and inheritance
43974,8521,4,echo
966,194,4,"moby-dick or, the whale"
5195,2018,4,"bring up the bodies (thomas cromwell, #2)"
32107,2634,5,"the paper magician (the paper magician trilogy, #1)"
9632,216,5,the art of racing in the rain
52790,29,4,romeo and juliet
12007,693,3,sphere
32306,2479,4,requiem for a dream
11100,125,4,hamlet
48719,241,5,number the stars
7475,45,5,life of pi
10396,261,4,under the tuscan sun
37107,284,5,on the road
32627,170,5,digital fortress
3686,1060,4,in defense of food: an eater's manifesto
22125,62,4,"the golden compass (his dark materials, #1)"
19797,9661,5,"hello, mrs. piggle-wiggle (mrs. piggle wiggle, #4)"
44371,382,5,"will grayson, will grayson"
37947,8957,4,the sweet life in paris: delicious adventures in the world's most glorious - and perplexing - city
12264,7357,3,forever amber
18434,5374,4,laughable loves
5588,4545,4,eat and run: my unlikely journey to ultramarathon greatness
35438,238,4,running with scissors
41036,2298,3,lies my teacher told me
36157,223,3,"artemis fowl (artemis fowl, #1)"
7465,1146,5,understanding comics: the invisible art
47609,1126,5,"vampire knight, vol. 1 (vampire knight, #1)"
20878,245,4,bridge to terabithia
44655,2,4,"harry potter and the sorcerer's stone (harry potter, #1)"
32588,6999,3,brighton rock
30118,432,4,"i, robot (robot #0.1)"
29528,4166,4,how i live now
27198,7838,4,lady windermere's fan
32058,2385,4,"the dragonbone chair (memory, sorrow, and thorn, #1)"
48984,1243,5,"the ruins of gorlan (ranger's apprentice, #1)"
1423,6236,4,"first shift: legacy (shift, #1)"
27918,751,5,"life, the universe and everything (hitchhiker's guide, #3)"
26202,1467,4,"the angel's game (the cemetery of forgotten books, #2)"
16373,7624,5,"once and always (sequels, #1)"
53378,921,5,all the bright places
5682,386,3,"island of the blue dolphins (island of the blue dolphins, #1)"
22001,1746,5,hide and seek
42475,640,4,prey
504,1310,2,unaccustomed earth
49310,101,5,me talk pretty one day
28531,266,4,"kiss the girls (alex cross, #2)"
28511,76,5,sense and sensibility
1809,1228,3,"death masks (the dresden files, #5)"
2702,8417,2,"the accidental billionaires: the founding of facebook, a tale of sex, money, genius and betrayal"
41150,4491,3,the pearl that broke its shell
27825,4219,5,cranford
902,360,4,do androids dream of electric sheep?
35555,100,4,the poisonwood bible
7378,498,4,war and peace
25514,2711,5,"incarceron (incarceron, #1)"
4346,1071,3,"stone of tears (sword of truth, #2)"
48664,27,5,"harry potter and the half-blood prince (harry potter, #6)"
45685,393,5,"throne of glass (throne of glass, #1)"
30268,1696,5,"glass houses (the morganville vampires, #1)"
10264,3791,4,the crimson petal and the white
5730,820,4,the remains of the day
5048,2848,4,a god in ruins
12016,204,4,a christmas carol
39401,4395,3,women who run with the wolves: myths and stories of the wild woman archetype
6881,1009,5,the interestings
9267,264,5,the sun also rises
45823,562,5,"the way of kings (the stormlight archive, #1)"
31244,8,5,the catcher in the rye
27692,7523,4,"hogwarts: an incomplete and unreliable guide (pottermore presents, #3)"
38349,4644,2,"eona: the last dragoneye (eon, #2)"
8134,3128,4,the mummy (ramses the damned #1)
45551,298,4,the time machine
43907,233,4,love in the time of cholera
30735,295,4,11/22/63
48931,8635,3,"sharpe's rifles (sharpe, #6)"
26409,1712,3,"still life (chief inspector armand gamache, #1)"
26279,2135,4,"bad luck and trouble (jack reacher, #11)"
45165,475,4,"where she went (if i stay, #2)"
33615,1961,5,"north and south (north and south, #1)"
45498,5979,2,"william shakespeare's star wars: verily, a new hope (william shakespeare's star wars, #4)"
13388,7450,1,ظل الأفعى
48784,164,4,eleanor & park
12221,353,4,othello
47862,29,4,romeo and juliet
18027,17,4,"catching fire (the hunger games, #2)"
6856,1474,4,"the golem and the jinni (the golem and the jinni, #1)"
40930,352,4,yes please
2680,668,3,everything i never told you
41150,11,5,the kite runner
50863,110,4,"a clash of kings  (a song of ice and fire, #2)"
1374,106,2,bossypants
48267,1619,5,"the twilight saga complete collection  (twilight, #1-4 + 3.5)"
45003,1989,3,"soul of the fire (sword of truth, #5)"
8719,398,2,fast food nation: the dark side of the all-american meal
12269,3353,5,sylvester and the magic pebble
41104,98,4,"the girl who played with fire (millennium, #2)"
20620,2173,3,dad is fat
21480,103,5,the count of monte cristo
27473,2776,1,"while it lasts (sea breeze, #3)"
23327,5258,4,the ancestor's tale: a pilgrimage to the dawn of evolution
28621,416,4,the witches
27074,75,4,"bridget jones's diary (bridget jones, #1)"
53066,9916,3,"shopaholic to the rescue (shopaholic, #8)"
19834,113,4,catch-22
2440,6866,4,i remember nothing: and other reflections
7607,402,5,the tell-tale heart and other writings
1223,2862,4,strangers
34151,1421,4,a long way down
34222,381,5,where the heart is
18296,663,4,a people's history of the united states
38015,1804,4,three wishes
10468,115,4,middlesex
36277,1885,3,as you like it
42493,2325,5,"the player of games (culture, #2)"
27346,1263,4,"leviathan wakes (the expanse, #1)"
4473,94,5,one hundred years of solitude
25852,83,4,a tale of two cities
35054,54,5,"the hitchhiker's guide to the galaxy (hitchhiker's guide to the galaxy, #1)"
21716,616,3,plain truth
15662,4387,4,from the corner of his eye
48501,893,5,"fullmetal alchemist, vol. 1 (fullmetal alchemist, #1)"
47804,23,3,"harry potter and the chamber of secrets (harry potter, #2)"
10131,7968,4,finding the dream (dream trilogy #3)
40892,113,4,catch-22
48922,179,5,"angela's ashes (frank mccourt, #1)"
29919,5735,3,"chronicles of the black company (the chronicles of the black company, #1-3)"
25016,2671,4,circle of friends
1308,124,4,room
18657,512,3,the complete stories and poems
42179,7390,5,elizabeth street
47708,984,3,paradise lost
23372,1359,3,"the serpent's shadow (kane chronicles, #3)"
3733,457,5,the historian
28623,191,5,watchmen
30359,97,3,dracula
33084,2232,2,the first phone call from heaven
13890,94,5,one hundred years of solitude
44946,1274,3,the night before christmas
44829,2382,4,"golden fool (tawny man, #2)"
27271,106,3,bossypants
51144,323,5,the unbearable lightness of being
34275,8340,4,nights of rain and stars
15163,1068,5,the color of water: a black man's tribute to his white mother
20022,292,5,"the voyage of the dawn treader (chronicles of narnia, #3)"
10090,6901,4,"the diamond of darkhold (book of ember, #4)"
49040,1207,4,the swiss family robinson
43374,6722,4,"horde (razorland, #3)"
20429,23,4,"harry potter and the chamber of secrets (harry potter, #2)"
17822,1775,5,strega nona
13320,34,5,"fifty shades of grey (fifty shades, #1)"
29255,4022,5,"cross country (alex cross, #14)"
42557,269,5,p.s. i love you
21357,600,3,"torment (fallen, #2)"
26703,547,4,the war of the worlds
46922,261,5,under the tuscan sun
40523,3972,5,"experiencing god: knowing and doing the will of god, workbook"
27891,242,4,"along came a spider (alex cross, #1)"
13491,3312,4,pretty baby
318,11,5,the kite runner
16639,5081,4,american sphinx: the character of thomas jefferson
37656,136,3,divine secrets of the ya-ya sisterhood
21872,3766,3,silver girl
45588,2195,3,"inkdeath (inkworld, #3)"
28458,9063,4,freight train
3685,68,3,the perks of being a wallflower
39825,413,5,the three musketeers
45259,6667,3,"crave (fallen angels, #2)"
17537,876,5,curious george
44749,47,5,the book thief
31949,119,4,the handmaid's tale
5203,178,2,the bell jar
2924,447,4,"brisingr (the inheritance cycle, #3)"
38821,185,5,the night circus
3423,132,5,the five people you meet in heaven
15894,540,5,a little princess
15030,17,5,"catching fire (the hunger games, #2)"
13793,38,3,the time traveler's wife
33708,2960,3,"the poetry of robert frost (collected poems, complete & unabridged)"
8157,613,4,the forgotten garden
11459,3638,4,housekeeping
35326,70,5,"ender's game (ender's saga, #1)"
6982,238,4,running with scissors
37204,32,3,of mice and men
28115,2536,4,"2010: odyssey two (space odyssey, #2)"
17508,369,4,"stargirl (stargirl, #1)"
18361,1310,5,unaccustomed earth
487,1131,5,"chocolat (chocolat, #1)"
38108,1164,3,the snow child
7071,93,4,the secret garden
24815,3671,4,the charm school
12706,303,2,"the secret (the secret, #1)"
39060,139,4,"miss peregrine’s home for peculiar children (miss peregrine’s peculiar children, #1)"
12447,4426,3,inherent vice
5550,6021,4,comfort me with apples: more adventures at the table
46909,6334,4,the cat in the hat comes back
35217,1363,3,"proven guilty (the dresden files, #8)"
28358,130,4,the old man and the sea
28827,838,4,"xenocide (ender's saga, #3)"
12225,3337,2,"unwholly (unwind, #2)"
30084,254,5,"shiver (the wolves of mercy falls, #1)"
37595,98,4,"the girl who played with fire (millennium, #2)"
13581,33,4,memoirs of a geisha
45916,1535,4,"saving the world and other extreme sports (maximum ride, #3)"
30054,5004,4,amazonia
7385,1212,3,we are all completely beside ourselves
9068,61,3,the girl on the train
39491,3630,4,serena
46647,145,3,deception point
37597,825,4,shanghai girls (shanghai girls #1)
51914,147,2,thirteen reasons why
28087,23,5,"harry potter and the chamber of secrets (harry potter, #2)"
5218,5175,3,sunshine
27745,356,4,"the bad beginning (a series of unfortunate events, #1)"
26554,249,4,extremely loud and incredibly close
8962,70,5,"ender's game (ender's saga, #1)"
33727,280,2,"delirium (delirium, #1)"
39719,1149,3,vanishing acts
6854,5574,4,revolution
1917,196,2,fight club
32454,323,4,the unbearable lightness of being
29772,945,4,"passion (fallen, #3)"
46784,560,5,madame bovary
38244,5668,4,"g is for gumshoe (kinsey millhone, #7)"
8689,875,5,"wicked lovely (wicked lovely, #1)"
39220,83,2,a tale of two cities
47356,5853,5,faust
41402,107,3,a walk to remember
33416,176,5,it
13050,210,5,"vampire academy (vampire academy, #1)"
28969,137,5,"outlander (outlander, #1)"
22940,3845,4,guilty wives
29821,2,5,"harry potter and the sorcerer's stone (harry potter, #1)"
42246,1098,5,the longest ride
12737,9811,3,"the bite before christmas (argeneau, #15.5; night huntress, #6.5)"
51849,3785,5,on photography
1018,7785,2,"dawn (cutler, #1)"
25782,1809,4,"mossflower (redwall, #2)"
930,1312,3,white noise
19879,11,5,the kite runner
34830,8,4,the catcher in the rye
6652,518,5,peter pan
52001,242,4,"along came a spider (alex cross, #1)"
34486,3258,5,carolina moon
23009,861,3,"walking disaster (beautiful, #2)"
32906,1425,1,"beautiful chaos (caster chronicles, #3)"
41195,560,3,madame bovary
40228,88,4,paper towns
48514,8712,4,"old school (diary of a wimpy kid, #10)"
25488,847,3,"the deep end of the ocean (cappadora family, #1)"
47658,61,4,the girl on the train
30248,110,5,"a clash of kings  (a song of ice and fire, #2)"
22442,875,3,"wicked lovely (wicked lovely, #1)"
48760,1735,4,"size 12 is not fat (heather wells, #1)"
20831,694,3,love the one you're with
8824,714,3,king lear
19869,839,3,the merchant of venice
29747,5559,5,"changeless (parasol protectorate, #2)"
39744,6765,3,"once upon a marigold (upon a marigold, #1)"
29989,38,5,the time traveler's wife
15072,656,4,"i'd tell you i love you, but then i'd have to kill you (gallagher girls, #1)"
43019,349,5,'salem's lot
49353,3489,2,"doomsday book (oxford time travel, #1)"
39518,5294,4,the lone ranger and tonto fistfight in heaven
2183,3942,5,"sin city, vol. 2: a dame to kill for (sin city, #2)"
8905,28,5,lord of the flies
6486,5738,3,everyone brave is forgiven
26604,2773,4,"7th heaven (women's murder club, #7)"
52274,46,5,water for elephants
35223,87,5,night (the night trilogy #1)
38107,87,5,night (the night trilogy #1)
29738,781,5,"specials (uglies, #3)"
2265,4337,2,fortune's rocks
37347,1425,3,"beautiful chaos (caster chronicles, #3)"
11784,2646,3,foundation and earth (foundation #5)
27996,425,4,go ask alice
51072,6396,5,"the naming (the books of pellinor, #1)"
13198,459,4,a man called ove
47326,222,3,"the bourne identity (jason bourne, #1)"
41534,5,4,the great gatsby
8087,7633,5,"born in death (in death, #23)"
18076,9468,4,"mortal prey (lucas davenport, #13)"
13778,1047,5,the one and only ivan
36312,27,3,"harry potter and the half-blood prince (harry potter, #6)"
40898,2768,3,"personal (jack reacher, #19)"
24906,1,5,"the hunger games (the hunger games, #1)"
26992,815,3,no country for old men
10658,146,5,the goldfinch
21005,1497,5,"the borrowers (the borrowers, #1)"
46296,5100,5,fantastic voyage
38834,3240,4,the burden of proof
48913,340,2,"i am number four (lorien legacies, #1)"
20782,327,3,"legend (legend, #1)"
25406,199,5,marley and me: life and love with the world's worst dog
43938,1339,5,the mist
48883,195,4,the guernsey literary and potato peel pie society
37345,300,5,the boy in the striped pajamas
34080,7907,3,the stories of john cheever
2955,11,4,the kite runner
28178,622,5,nights in rodanthe
29132,3230,5,the lord of the rings: the art of the fellowship of the ring
6105,4377,3,"12th of never (women's murder club, #12)"
39864,4128,4,the wonder
2652,4986,3,sail
49798,1010,5,the essential calvin and hobbes: a calvin and hobbes treasury
45625,220,4,twilight: the complete illustrated movie companion
37391,316,5,a walk in the woods
13140,63,5,wuthering heights
1613,9761,3,how green was my valley
46358,2809,5,wide sargasso sea
36699,3522,5,"some girls bite (chicagoland vampires, #1)"
29144,187,5,"uglies (uglies, #1)"
42763,1127,5,"summer knight (the dresden files, #4)"
25477,184,3,matilda
3362,119,5,the handmaid's tale
25913,39,5,"a game of thrones (a song of ice and fire, #1)"
6279,4529,3,fairy tales from the brothers grimm: a new english version
23157,178,3,the bell jar
4231,5276,4,"finding me: a decade of darkness, a life reclaimed - a memoir of the cleveland kidnappings"
34862,1330,5,don't sweat the small stuff ... and it's all small stuff: simple ways to keep the little things from taking over your life
28127,3375,1,"if there be thorns (dollanganger, #3)"
31116,389,5,"the final empire (mistborn, #1)"
19293,31,5,the help
3574,196,3,fight club
41281,5686,5,"the witch's daughter (the witch's daughter, #1)"
41773,1266,3,the snowy day
52457,113,3,catch-22
5290,670,3,the dead zone
3798,13,2,1984
29958,4619,4,"key of valor (key trilogy, #3)"
33662,938,3,"the edge of never (the edge of never, #1)"
52134,463,3,"dragonfly in amber (outlander, #2)"
51036,971,4,the rainbow fish
36485,1834,4,the hypnotist's love story
20493,7697,3,"the captive part ii / the power (the secret circle, #2-3)"
9697,679,5,madeline
38858,1339,4,the mist
33047,6281,5,"the english spy (gabriel allon, #15)"
8368,2903,3,the power of myth
42766,453,3,cold mountain
50252,640,5,prey
12689,4226,4,"into the still blue (under the never sky, #3)"
26605,86,5,a time to kill
52061,7148,2,"rebel of the sands (rebel of the sands, #1)"
37753,136,4,divine secrets of the ya-ya sisterhood
12620,81,4,the glass castle
4768,96,5,"fifty shades freed (fifty shades, #3)"
32170,283,4,"good omens: the nice and accurate prophecies of agnes nutter, witch"
23213,5090,5,the monster of florence
29203,980,5,"moon called (mercy thompson, #1)"
48175,9532,4,"the marvelous land of oz (oz, #2)"
20825,6526,5,kitten's first full moon
1031,584,4,the magicians (the magicians #1)
16411,1794,4,at the water's edge
16586,1768,4,"wyrd sisters (discworld, #6; witches #2)"
24418,1983,3,"breathe (sea breeze, #1)"
8857,272,4,like water for chocolate
24708,8320,4,un lun dun
38331,2154,5,"hounded (the iron druid chronicles, #1)"
40760,1855,3,the seven spiritual laws of success: a practical guide to the fulfillment of your dreams
7179,3313,3,the gargoyle
23107,4642,3,the body
41813,1358,4,"one shot (jack reacher, #9)"
39323,3117,2,"the high lord (black magician trilogy, #3)"
33461,1932,4,"lover unleashed (black dagger brotherhood, #9)"
51108,12,4,"divergent (divergent, #1)"
12551,75,4,"bridget jones's diary (bridget jones, #1)"
29425,30,3,gone girl
10165,458,3,station eleven
35715,1017,3,the girl you left behind
38754,182,5,"beautiful creatures (caster chronicles, #1)"
27946,8901,5,shadows of the workhouse
11297,1220,3,fates and furies
24723,770,4,julius caesar
52509,9202,4,hard choices
14427,2518,4,"academ's fury (codex alera, #2)"
14320,21,4,"harry potter and the order of the phoenix (harry potter, #5)"
47286,895,3,the year of magical thinking
13983,165,4,"a feast for crows (a song of ice and fire, #4)"
52082,2049,5,"ramona the pest (ramona, #2)"
45398,1363,4,"proven guilty (the dresden files, #8)"
52180,2319,3,"don't judge a girl by her cover (gallagher girls, #3)"
16547,453,3,cold mountain
39747,3682,3,"lost in shangri-la: a true story of survival, adventure, and the most incredible rescue mission of world war ii"
10549,6981,3,"rosemary and rue (october daye, #1)"
16044,54,4,"the hitchhiker's guide to the galaxy (hitchhiker's guide to the galaxy, #1)"
15385,2049,3,"ramona the pest (ramona, #2)"
45395,185,1,the night circus
48397,60,3,the curious incident of the dog in the night-time
3417,3445,4,"succubus blues (georgina kincaid, #1)"
49652,4791,3,"the wrath of mulgarath (the spiderwick chronicles, #5)"
30678,1,5,"the hunger games (the hunger games, #1)"
3481,357,4,all quiet on the western front
12032,4554,3,"those left behind (serenity, #1)"
9817,382,5,"will grayson, will grayson"
29438,3240,5,the burden of proof
6917,8654,4,gentlemen of the road
34030,1661,4,secret daughter
2017,1323,1,"magyk (septimus heap, #1)"
12616,795,3,about a boy
6352,52,4,"eclipse (twilight, #3)"
38294,2430,5,"grave sight (harper connelly, #1)"
47067,1148,5,the psychopath test: a journey through the madness industry
30372,86,4,a time to kill
3175,556,4,cujo
3233,304,3,i know this much is true
29342,41,3,"the lightning thief (percy jackson and the olympians, #1)"
13746,461,3,"the good earth (house of earth, #1)"
14179,55,5,brave new world
8403,772,5,the republic
38841,1226,4,"seven up (stephanie plum, #7)"
24813,237,3,carrie
45428,1119,4,"a crown of swords (wheel of time, #7)"
6016,9527,3,"altered (altered, #1)"
29400,8157,4,wanted
32573,44,5,"the notebook (the notebook, #1)"
19661,804,3,the tempest
40854,2141,5,"barely breathing (breathing, #2)"
49917,144,4,"unbroken: a world war ii story of survival, resilience, and redemption"
1794,321,2,where the red fern grows
20996,113,5,catch-22
29836,725,2,"the waste lands (the dark tower, #3)"
5125,3910,5,"peter and the shadow thieves (peter and the starcatchers, #2)"
37983,200,4,and then there were none
13168,7970,3,close range
15748,57,2,the secret life of bees
4744,1520,3,a canticle for leibowitz
52401,1676,5,galápagos
33742,415,2,"evermore (the immortals, #1)"
51950,4,5,to kill a mockingbird
2673,1181,5,"high five (stephanie plum, #5)"
45504,8618,5,the wives of henry viii
21268,521,5,"the lincoln lawyer (mickey haller, #1; harry bosch universe, #16)"
28911,51,4,"city of bones (the mortal instruments, #1)"
9561,26,2,"the da vinci code (robert langdon, #2)"
28796,1029,3,"saga, vol. 1 (saga, #1)"
1699,50,5,where the sidewalk ends
12818,403,2,the art of war
39394,180,3,siddhartha
46384,3512,4,"robopocalypse (robopocalypse, #1)"
46236,687,5,1776
16342,2802,3,"terrier (beka cooper, #1)"
51150,594,3,because of winn-dixie
47527,330,3,"the eye of the world (wheel of time, #1)"
45124,377,5,stardust
23636,3002,3,sons and lovers
12596,194,5,"moby-dick or, the whale"
20218,934,1,waiting for godot
31540,446,4,a study in scarlet
51513,4515,4,the three stigmata of palmer eldritch
37618,9239,4,curious george visits the library
11052,1226,5,"seven up (stephanie plum, #7)"
17693,137,2,"outlander (outlander, #1)"
24573,881,5,the man who mistook his wife for a hat and other clinical tales
8484,3452,3,"princess in the spotlight (the princess diaries, #2)"
10223,4131,4,"gone, baby, gone (kenzie & gennaro, #4)"
36873,463,5,"dragonfly in amber (outlander, #2)"
15112,153,5,"city of ashes (the mortal instruments, #2)"
53104,166,3,"matched (matched, #1)"
29495,205,2,"interview with the vampire (the vampire chronicles, #1)"
17100,7680,5,"love★com, vol. 1"
5984,1,4,"the hunger games (the hunger games, #1)"
31290,115,2,middlesex
50881,5835,5,cleopatra's daughter
41738,592,5,the master and margarita
44612,5358,5,lucky jim
17459,860,4,"the bean trees (greer family, #1)"
17620,37,5,"the lion, the witch, and the wardrobe (chronicles of narnia, #1)"
14254,930,4,olive kitteridge
38516,9281,3,"agamemnon (oresteia, #1)"
18382,1348,4,horton hears a who!
